epoch,train_loss,train_acc,val_loss,val_acc
1 0.0005977050168439746 0.692862125087189 0.0030328871216624975 0.8261949099937926
2 0.0004016414168290794 0.8846004805084089 0.00043398389243520796 0.9124767225325885
3 4.915716272080317e-05 0.9221886383011703 0.0005163852474652231 0.9528243327126009
4 2.874807478292496e-06 0.9407114624505929 0.0004514892934821546 0.9621353196772191
5 2.1559033029916463e-06 0.9523366658916531 0.0005304032820276916 0.9683426443202979
6 1.0569925734671415e-06 0.9593117879562892 0.00012953061377629638 0.9689633767846059
7 0.0004249442426953465 0.9671394249399364 0.00016668546595610678 0.9720670391061452
8 3.083555668581539e-07 0.9708594900410757 1.6470577975269407e-05 0.9745499689633768
9 7.260521215357585e-06 0.9735720375106565 9.283247059954647e-09 0.9658597144630664
10 1.5976695067365654e-05 0.9810896690692087 6.05694140176638e-06 0.9757914338919925
